timestamp;posX;posY;posZ;rotW;rotX;rotY;rotZ;controllerLeftPosX;controllerLeftPosY;controllerLeftPosZ;controllerLeftRotW;controllerLeftRotX;controllerLeftRotY;controllerLeftRotZ;controllerRightPosX;controllerRightPosY;controllerRightPosZ;controllerRightRotW;controllerRightRotX;controllerRightRotY;controllerRightRotZ;
102.014;0.376;1.600;-1.704;-0.988;0.000;0.156;0.000;0.376;1.600;-1.704;-0.988;0.000;0.156;0.000;0.376;1.600;-1.704;-0.988;0.000;0.156;0.000;
102.065;0.284;1.600;-1.653;-0.995;0.000;0.105;0.000;0.284;1.600;-1.653;-0.995;0.000;0.105;0.000;0.284;1.600;-1.653;-0.995;0.000;0.105;0.000;
102.116;0.225;1.600;-1.613;-0.998;0.000;0.070;0.000;0.225;1.600;-1.613;-0.998;0.000;0.070;0.000;0.225;1.600;-1.613;-0.998;0.000;0.070;0.000;
102.169;0.143;1.600;-1.547;-1.000;0.000;0.017;0.000;0.143;1.600;-1.547;-1.000;0.000;0.017;0.000;0.143;1.600;-1.547;-1.000;0.000;0.017;0.000;
102.222;0.092;1.600;-1.497;-1.000;0.000;-0.017;0.000;0.092;1.600;-1.497;-1.000;0.000;-0.017;0.000;0.092;1.600;-1.497;-1.000;0.000;-0.017;0.000;
102.272;0.022;1.600;-1.417;-0.998;0.000;-0.070;0.000;0.022;1.600;-1.417;-0.998;0.000;-0.070;0.000;0.022;1.600;-1.417;-0.998;0.000;-0.070;0.000;
102.327;-0.038;1.600;-1.331;-0.993;0.000;-0.122;0.000;-0.038;1.600;-1.331;-0.993;0.000;-0.122;0.000;-0.038;1.600;-1.331;-0.993;0.000;-0.122;0.000;
102.377;-0.074;1.600;-1.269;-0.988;0.000;-0.156;0.000;-0.074;1.600;-1.269;-0.988;0.000;-0.156;0.000;-0.074;1.600;-1.269;-0.988;0.000;-0.156;0.000;
102.429;-0.122;1.600;-1.175;-0.988;0.000;-0.156;0.000;-0.122;1.600;-1.175;-0.988;0.000;-0.156;0.000;-0.122;1.600;-1.175;-0.988;0.000;-0.156;0.000;
102.479;-0.154;1.600;-1.112;-0.988;0.000;-0.156;0.000;-0.154;1.600;-1.112;-0.988;0.000;-0.156;0.000;-0.154;1.600;-1.112;-0.988;0.000;-0.156;0.000;
102.535;-0.202;1.600;-1.017;-0.988;0.000;-0.156;0.000;-0.202;1.600;-1.017;-0.988;0.000;-0.156;0.000;-0.202;1.600;-1.017;-0.988;0.000;-0.156;0.000;
102.588;-0.250;1.600;-0.923;-0.988;0.000;-0.156;0.000;-0.250;1.600;-0.923;-0.988;0.000;-0.156;0.000;-0.250;1.600;-0.923;-0.988;0.000;-0.156;0.000;
102.643;-0.283;1.600;-0.860;-0.988;0.000;-0.156;0.000;-0.283;1.600;-0.860;-0.988;0.000;-0.156;0.000;-0.283;1.600;-0.860;-0.988;0.000;-0.156;0.000;
102.696;-0.331;1.600;-0.765;-0.988;0.000;-0.156;0.000;-0.331;1.600;-0.765;-0.988;0.000;-0.156;0.000;-0.331;1.600;-0.765;-0.988;0.000;-0.156;0.000;
102.749;-0.381;1.600;-0.676;-0.988;0.000;-0.156;0.000;-0.381;1.600;-0.676;-0.988;0.000;-0.156;0.000;-0.381;1.600;-0.676;-0.988;0.000;-0.156;0.000;
102.800;-0.416;1.600;-0.624;-0.988;0.000;-0.156;0.000;-0.416;1.600;-0.624;-0.988;0.000;-0.156;0.000;-0.416;1.600;-0.624;-0.988;0.000;-0.156;0.000;
102.853;-0.473;1.600;-0.556;-0.988;0.000;-0.156;0.000;-0.473;1.600;-0.556;-0.988;0.000;-0.156;0.000;-0.473;1.600;-0.556;-0.988;0.000;-0.156;0.000;
102.907;-0.534;1.600;-0.500;-0.988;0.000;-0.156;0.000;-0.534;1.600;-0.500;-0.988;0.000;-0.156;0.000;-0.534;1.600;-0.500;-0.988;0.000;-0.156;0.000;
102.959;-0.577;1.600;-0.471;-0.988;0.000;-0.156;0.000;-0.577;1.600;-0.471;-0.988;0.000;-0.156;0.000;-0.577;1.600;-0.471;-0.988;0.000;-0.156;0.000;
103.010;-0.644;1.600;-0.437;-0.988;0.000;-0.156;0.000;-0.644;1.600;-0.437;-0.988;0.000;-0.156;0.000;-0.644;1.600;-0.437;-0.988;0.000;-0.156;0.000;
103.063;-0.692;1.600;-0.420;-0.988;0.000;-0.156;0.000;-0.692;1.600;-0.420;-0.988;0.000;-0.156;0.000;-0.692;1.600;-0.420;-0.988;0.000;-0.156;0.000;
103.115;-0.763;1.600;-0.397;-0.988;0.000;-0.156;0.000;-0.763;1.600;-0.397;-0.988;0.000;-0.156;0.000;-0.763;1.600;-0.397;-0.988;0.000;-0.156;0.000;
103.173;-0.834;1.600;-0.374;-0.988;0.000;-0.156;0.000;-0.834;1.600;-0.374;-0.988;0.000;-0.156;0.000;-0.834;1.600;-0.374;-0.988;0.000;-0.156;0.000;
103.227;-0.905;1.600;-0.348;-0.988;0.000;-0.156;0.000;-0.905;1.600;-0.348;-0.988;0.000;-0.156;0.000;-0.905;1.600;-0.348;-0.988;0.000;-0.156;0.000;
103.277;-0.950;1.600;-0.324;-0.988;0.000;-0.156;0.000;-0.950;1.600;-0.324;-0.988;0.000;-0.156;0.000;-0.950;1.600;-0.324;-0.988;0.000;-0.156;0.000;
103.329;-1.013;1.600;-0.278;-0.988;0.000;-0.156;0.000;-1.013;1.600;-0.278;-0.988;0.000;-0.156;0.000;-1.013;1.600;-0.278;-0.988;0.000;-0.156;0.000;
103.381;-1.054;1.600;-0.240;-0.988;0.000;-0.156;0.000;-1.054;1.600;-0.240;-0.988;0.000;-0.156;0.000;-1.054;1.600;-0.240;-0.988;0.000;-0.156;0.000;
103.434;-1.110;1.600;-0.172;-0.988;0.000;-0.156;0.000;-1.110;1.600;-0.172;-0.988;0.000;-0.156;0.000;-1.110;1.600;-0.172;-0.988;0.000;-0.156;0.000;
103.486;-1.163;1.600;-0.091;-0.988;0.000;-0.156;0.000;-1.163;1.600;-0.091;-0.988;0.000;-0.156;0.000;-1.163;1.600;-0.091;-0.988;0.000;-0.156;0.000;
103.537;-1.195;1.600;-0.030;-0.982;0.000;-0.191;0.000;-1.195;1.600;-0.030;-0.982;0.000;-0.191;0.000;-1.195;1.600;-0.030;-0.982;0.000;-0.191;0.000;
103.587;-1.233;1.600;0.069;-0.970;0.000;-0.242;0.000;-1.233;1.600;0.069;-0.970;0.000;-0.242;0.000;-1.233;1.600;0.069;-0.970;0.000;-0.242;0.000;
103.642;-1.252;1.600;0.137;-0.961;0.000;-0.276;0.000;-1.252;1.600;0.137;-0.961;0.000;-0.276;0.000;-1.252;1.600;0.137;-0.961;0.000;-0.276;0.000;
103.692;-1.272;1.600;0.241;-0.946;0.000;-0.326;0.000;-1.272;1.600;0.241;-0.946;0.000;-0.326;0.000;-1.272;1.600;0.241;-0.946;0.000;-0.326;0.000;
103.743;-1.280;1.600;0.312;-0.934;0.000;-0.358;0.000;-1.280;1.600;0.312;-0.934;0.000;-0.358;0.000;-1.280;1.600;0.312;-0.934;0.000;-0.358;0.000;
103.793;-1.287;1.600;0.412;-0.914;0.000;-0.407;0.000;-1.287;1.600;0.412;-0.914;0.000;-0.407;0.000;-1.287;1.600;0.412;-0.914;0.000;-0.407;0.000;
