timestamp;posX;posY;posZ;rotW;rotX;rotY;rotZ;controllerLeftPosX;controllerLeftPosY;controllerLeftPosZ;controllerLeftRotW;controllerLeftRotX;controllerLeftRotY;controllerLeftRotZ;controllerRightPosX;controllerRightPosY;controllerRightPosZ;controllerRightRotW;controllerRightRotX;controllerRightRotY;controllerRightRotZ;
48.251;-0.336;1.600;-1.400;-0.982;0.000;0.191;0.000;-0.336;1.600;-1.400;-0.982;0.000;0.191;0.000;-0.336;1.600;-1.400;-0.982;0.000;0.191;0.000;
48.302;-0.400;1.600;-1.372;-0.988;0.000;0.156;0.000;-0.400;1.600;-1.372;-0.988;0.000;0.156;0.000;-0.400;1.600;-1.372;-0.988;0.000;0.156;0.000;
48.353;-0.493;1.600;-1.320;-0.995;0.000;0.105;0.000;-0.493;1.600;-1.320;-0.995;0.000;0.105;0.000;-0.493;1.600;-1.320;-0.995;0.000;0.105;0.000;
48.409;-0.580;1.600;-1.259;-0.999;0.000;0.052;0.000;-0.580;1.600;-1.259;-0.999;0.000;0.052;0.000;-0.580;1.600;-1.259;-0.999;0.000;0.052;0.000;
48.459;-0.634;1.600;-1.214;-1.000;0.000;0.017;0.000;-0.634;1.600;-1.214;-1.000;0.000;0.017;0.000;-0.634;1.600;-1.214;-1.000;0.000;0.017;0.000;
48.512;-0.709;1.600;-1.139;-0.999;0.000;-0.035;0.000;-0.709;1.600;-1.139;-0.999;0.000;-0.035;0.000;-0.709;1.600;-1.139;-0.999;0.000;-0.035;0.000;
48.565;-0.754;1.600;-1.085;-0.998;0.000;-0.070;0.000;-0.754;1.600;-1.085;-0.998;0.000;-0.070;0.000;-0.754;1.600;-1.085;-0.998;0.000;-0.070;0.000;
48.618;-0.815;1.600;-0.998;-0.993;0.000;-0.122;0.000;-0.815;1.600;-0.998;-0.993;0.000;-0.122;0.000;-0.815;1.600;-0.998;-0.993;0.000;-0.122;0.000;
48.671;-0.866;1.600;-0.905;-0.985;0.000;-0.174;0.000;-0.866;1.600;-0.905;-0.985;0.000;-0.174;0.000;-0.866;1.600;-0.905;-0.985;0.000;-0.174;0.000;
48.720;-0.895;1.600;-0.841;-0.978;0.000;-0.208;0.000;-0.895;1.600;-0.841;-0.978;0.000;-0.208;0.000;-0.895;1.600;-0.841;-0.978;0.000;-0.208;0.000;
48.774;-0.930;1.600;-0.740;-0.966;0.000;-0.259;0.000;-0.930;1.600;-0.740;-0.966;0.000;-0.259;0.000;-0.930;1.600;-0.740;-0.966;0.000;-0.259;0.000;
48.825;-0.947;1.600;-0.672;-0.956;0.000;-0.292;0.000;-0.947;1.600;-0.672;-0.956;0.000;-0.292;0.000;-0.947;1.600;-0.672;-0.956;0.000;-0.292;0.000;
48.875;-0.963;1.600;-0.567;-0.940;0.000;-0.342;0.000;-0.963;1.600;-0.567;-0.940;0.000;-0.342;0.000;-0.963;1.600;-0.567;-0.940;0.000;-0.342;0.000;
48.928;-0.969;1.600;-0.461;-0.921;0.000;-0.391;0.000;-0.969;1.600;-0.461;-0.921;0.000;-0.391;0.000;-0.969;1.600;-0.461;-0.921;0.000;-0.391;0.000;
48.980;-0.966;1.600;-0.390;-0.906;0.000;-0.423;0.000;-0.966;1.600;-0.390;-0.906;0.000;-0.423;0.000;-0.966;1.600;-0.390;-0.906;0.000;-0.423;0.000;
49.031;-0.958;1.600;-0.288;-0.883;0.000;-0.469;0.000;-0.958;1.600;-0.288;-0.883;0.000;-0.469;0.000;-0.958;1.600;-0.288;-0.883;0.000;-0.469;0.000;
49.083;-0.953;1.600;-0.225;-0.866;0.000;-0.500;0.000;-0.953;1.600;-0.225;-0.866;0.000;-0.500;0.000;-0.953;1.600;-0.225;-0.866;0.000;-0.500;0.000;
